county,precinct,office,district,party,candidate,total,poll,absentee,,,,,
Yakima,TOPPENISH  2103,U S Senate,,D,Maria Cantwell,389,165,224,,,,,
Yakima,TOPPENISH  2107,U S Senate,,D,Maria Cantwell,265,140,125,,,,,
Yakima,UNION  GAP  2301,U S Senate,,D,Maria Cantwell,159,70,89,,,,,
Yakima,UNION GAP  2303,U S Senate,,D,Maria Cantwell,161,81,80,,,,,
Yakima,UNION GAP  2304,U S Senate,,D,Maria Cantwell,89,67,22,,,,,
Yakima,UNION  GAP  2305,U S Senate,,D,Maria Cantwell,81,47,34,,,,,
Yakima,UNION  GAP  2306,U S Senate,,D,Maria Cantwell,213,88,125,,,,,
Yakima,WAPATO  2501,U S Senate,,D,Maria Cantwell,316,150,166,,,,,
Yakima,WAPATO  2503,U S Senate,,D,Maria Cantwell,111,59,52,,,,,
Yakima,ZILLAH 2701,U S Senate,,D,Maria Cantwell,201,94,107,,,,,
Yakima,ZILLAH 2702,U S Senate,,D,Maria Cantwell,77,37,40,,,,,
Yakima,ALFALFA  3002,U S Senate,,D,Maria Cantwell,68,47,21,,,,,
Yakima,APPLE  VALLEY  3003,U S Senate,,D,Maria Cantwell,249,91,158,,,,,
Yakima,BELMA  3101,U S Senate,,D,Maria Cantwell,135,65,70,,,,,
Yakima,BRADSHAW  3102,U S Senate,,D,Maria Cantwell,305,178,127,,,,,
Yakima,BUENA  3104,U S Senate,,D,Maria Cantwell,163,77,86,,,,,
Yakima,BYRON  3105,U S Senate,,D,Maria Cantwell,15,9,6,,,,,
Yakima,BUTTERFIELD  3106,U S Senate,,D,Maria Cantwell,148,56,92,,,,,
Yakima,CHINOOK  3203,U S Senate,,D,Maria Cantwell,90,36,54,,,,,
Yakima,CLIFFDELL  3204,U S Senate,,D,Maria Cantwell,29,13,16,,,,,
Yakima,COTTONWOOD  3205,U S Senate,,D,Maria Cantwell,98,38,60,,,,,
Yakima,COUNTRY  CLUB  3206,U S Senate,,D,Maria Cantwell,210,96,114,,,,,
Yakima,COWICHE  CANYON  3208,U S Senate,,D,Maria Cantwell,36,28,8,,,,,
Yakima,CRESCENT  3209,U S Senate,,D,Maria Cantwell,2,2,,,,,,
Yakima,E  AHTANUM  3301,U S Senate,,D,Maria Cantwell,203,67,136,,,,,
Yakima,E  GRANGER  3303,U S Senate,,D,Maria Cantwell,87,36,51,,,,,
Yakima,E  MOXEE  3304,U S Senate,,D,Maria Cantwell,159,47,112,,,,,
Yakima,E  NACHES  3305,U S Senate,,D,Maria Cantwell,148,58,90,,,,,
Yakima,E  SELAH  3306,U S Senate,,D,Maria Cantwell,81,39,42,,,,,
Yakima,E  TIETON  3308,U S Senate,,D,Maria Cantwell,125,51,74,,,,,
Yakima,E  TOPPENISH  3309,U S Senate,,D,Maria Cantwell,37,26,11,,,,,
Yakima,E  WAPATO  3310,U S Senate,,D,Maria Cantwell,124,61,63,,,,,
Yakima,E  ZILLAH  3311,U S Senate,,D,Maria Cantwell,142,67,75,,,,,
Yakima,ENGLEWOOD  3312,U S Senate,,D,Maria Cantwell,196,91,105,,,,,
Yakima,ESCHBACH  3313,U S Senate,,D,Maria Cantwell,129,61,68,,,,,
Yakima,FULLBRIGHT  3503,U S Senate,,D,Maria Cantwell,25,21,4,,,,,
Yakima,FIRING  CENTER  3504,U S Senate,,D,Maria Cantwell,1,0,1,,,,,
Yakima,GLADE  3601,U S Senate,,D,Maria Cantwell,1,0,1,,,,,
Yakima,GLEED  3602,U S Senate,,D,Maria Cantwell,65,28,37,,,,,
Yakima,GROMORE  3605,U S Senate,,D,Maria Cantwell,229,104,125,,,,,
Yakima,HARRAH  RURAL  3701,U S Senate,,D,Maria Cantwell,177,118,59,,,,,
Yakima,HARWOOD  3702,U S Senate,,D,Maria Cantwell,211,79,132,,,,,
Yakima,LIBERTY  3902,U S Senate,,D,Maria Cantwell,77,31,46,,,,,
Yakima,LOWER WENAS  3903,U S Senate,,D,Maria Cantwell,288,125,163,,,,,
Yakima,LOWER  NACHES  3904,U S Senate,,D,Maria Cantwell,8,6,2,,,,,
Yakima,MCKINLEY  4001,U S Senate,,D,Maria Cantwell,144,77,67,,,,,
Yakima,MABTON  RURAL  4002,U S Senate,,D,Maria Cantwell,115,77,38,,,,,
Yakima,MOXEE  RURAL  4003,U S Senate,,D,Maria Cantwell,128,59,69,,,,,
Yakima,NACHES  HTS  4101,U S Senate,,D,Maria Cantwell,58,31,27,,,,,
Yakima,NILE  4102,U S Senate,,D,Maria Cantwell,121,53,68,,,,,
Yakima,N  COWICHE  4104,U S Senate,,D,Maria Cantwell,118,63,55,,,,,
Yakima,N  GRANDVIEW  4105,U S Senate,,D,Maria Cantwell,56,23,33,,,,,
Yakima,N  HOLLAND  4106,U S Senate,,D,Maria Cantwell,191,81,110,,,,,
Yakima,N  SELAH  HGTS  4108,U S Senate,,D,Maria Cantwell,206,91,115,,,,,
Yakima,N  SUNNYSIDE  4109,U S Senate,,D,Maria Cantwell,104,59,45,,,,,
Yakima,N  TOPPENISH  4110,U S Senate,,D,Maria Cantwell,196,90,106,,,,,
Yakima,N  GLEED  4111,U S Senate,,D,Maria Cantwell,157,78,79,,,,,
Yakima,N  SELAH  4112,U S Senate,,D,Maria Cantwell,198,93,105,,,,,
Yakima,N  TAMPICO  4114,U S Senate,,D,Maria Cantwell,30,23,7,,,,,
Yakima,N  WENAS  4115,U S Senate,,D,Maria Cantwell,57,36,21,,,,,
Yakima,ORCHARD  4302,U S Senate,,D,Maria Cantwell,39,30,9,,,,,
Yakima,OUTLOOK  4303,U S Senate,,D,Maria Cantwell,59,29,30,,,,,
Yakima,PARKER  HGTS  4401,U S Senate,,D,Maria Cantwell,85,43,42,,,,,
Yakima,POMONA  4402,U S Senate,,D,Maria Cantwell,161,68,93,,,,,
Yakima,REST  HAVEN  4501,U S Senate,,D,Maria Cantwell,90,31,59,,,,,
Yakima,ROZA  4502,U S Senate,,D,Maria Cantwell,85,39,46,,,,,
Yakima,RIMROCK  4503,U S Senate,,D,Maria Cantwell,23,9,14,,,,,
Yakima,ROZA HILL  4504,U S Senate,,D,Maria Cantwell,129,47,82,,,,,
Yakima,SCENIC  4601,U S Senate,,D,Maria Cantwell,71,36,35,,,,,
Yakima,SELAH  CENTRAL  4602,U S Senate,,D,Maria Cantwell,147,64,83,,,,,
Yakima,SELAH  EXTENSION  4603,U S Senate,,D,Maria Cantwell,246,121,125,,,,,
Yakima,SELAH  RURAL  4604,U S Senate,,D,Maria Cantwell,66,26,40,,,,,
Yakima,SHELLER  4605,U S Senate,,D,Maria Cantwell,62,33,29,,,,,
Yakima,SLAVIN  4606,U S Senate,,D,Maria Cantwell,146,58,88,,,,,
Yakima,S  AIRPORT  4607,U S Senate,,D,Maria Cantwell,8,4,4,,,,,
Yakima,S  COWICHE  4609,U S Senate,,D,Maria Cantwell,45,14,31,,,,,
Yakima,S  GRANDVIEW  4610,U S Senate,,D,Maria Cantwell,143,68,75,,,,,
Yakima,S  HOLLAND  4611,U S Senate,,D,Maria Cantwell,79,26,53,,,,,
Yakima,S  NOB  HILL  4613,U S Senate,,D,Maria Cantwell,183,70,113,,,,,
Yakima,S  SUNNYSIDE  4615,U S Senate,,D,Maria Cantwell,102,46,56,,,,,
Yakima,S  TOPPENISH  4616,U S Senate,,D,Maria Cantwell,115,58,57,,,,,
Yakima,SUNNYVALLEY  4618,U S Senate,,D,Maria Cantwell,91,39,52,,,,,
Yakima,SUNTIDES  4621,U S Senate,,D,Maria Cantwell,245,101,144,,,,,
Yakima,S  ZILLAH  4622,U S Senate,,D,Maria Cantwell,104,53,51,,,,,
Yakima,S  AHTANUM  4623,U S Senate,,D,Maria Cantwell,98,45,53,,,,,
Yakima,S  HILLS  4624,U S Senate,,D,Maria Cantwell,59,44,15,,,,,
Yakima,S  WENAS  4625,U S Senate,,D,Maria Cantwell,1,1,0,,,,,
Yakima,SUMMITVIEW  4626,U S Senate,,D,Maria Cantwell,12,10,2,,,,,
Yakima,S  NACHES  HGHTS  4627,U S Senate,,D,Maria Cantwell,42,28,14,,,,,
Yakima,S  OUTLOOK 4628,U S Senate,,D,Maria Cantwell,68,35,33,,,,,
Yakima,TAMPICO 4801,U S Senate,,D,Maria Cantwell,90,47,43,,,,,
Yakima,TERRACE  HGTS  4802,U S Senate,,D,Maria Cantwell,279,118,161,,,,,
Yakima,WANETA  5001,U S Senate,,D,Maria Cantwell,57,36,21,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,U S Senate,,D,Maria Cantwell,99,44,55,,,,,
Yakima,W  AHTANUM  5003,U S Senate,,D,Maria Cantwell,235,109,126,,,,,
Yakima,W  NOB  HILL  5006,U S Senate,,D,Maria Cantwell,27,13,14,,,,,
Yakima,W  PARKER  5007,U S Senate,,D,Maria Cantwell,2,0,2,,,,,
Yakima,W  WAPATO  5009,U S Senate,,D,Maria Cantwell,225,137,88,,,,,
Yakima,WESTVIEW  5010,U S Senate,,D,Maria Cantwell,139,56,83,,,,,
Yakima,WESTWOOD  5011,U S Senate,,D,Maria Cantwell,253,111,142,,,,,
Yakima,WHITE  SWAN  5012,U S Senate,,D,Maria Cantwell,365,214,151,,,,,
Yakima,WIDE  HOLLOW  5013,U S Senate,,D,Maria Cantwell,179,78,101,,,,,
Yakima,WILEY  CITY  5014,U S Senate,,D,Maria Cantwell,142,64,78,,,,,
Yakima,W  SELAH  5016,U S Senate,,D,Maria Cantwell,111,54,57,,,,,
Yakima,W MOXEE  5017,U S Senate,,D,Maria Cantwell,145,60,85,,,,,
Yakima,WEST  VALLEY  5018,U S Senate,,D,Maria Cantwell,158,72,86,,,,,
Yakima,W  WASHINGTON  5020,U S Senate,,D,Maria Cantwell,217,73,144,,,,,
Yakima,YAKIMA  RIDGE  5101,U S Senate,,D,Maria Cantwell,33,19,14,,,,,
Yakima,ZIER  5201,U S Senate,,D,Maria Cantwell,108,43,65,,,,,
YAKIMA WA,YAKIMA WA,U S Senate,,D,Maria Cantwell,26765,12083,14682,,,,,
Yakima,YAKIMA  0101,U S Senate,,R,Slade Gorton,152,32,120,,,,,
Yakima,YAKIMA  0104,U S Senate,,R,Slade Gorton,104,40,64,,,,,
Yakima,YAKIMA  0105,U S Senate,,R,Slade Gorton,35,24,11,,,,,
Yakima,YAKIMA  0109,U S Senate,,R,Slade Gorton,74,32,42,,,,,
Yakima,YAKIMA  0110,U S Senate,,R,Slade Gorton,220,104,116,,,,,
Yakima,YAKIMA  0111,U S Senate,,R,Slade Gorton,103,47,56,,,,,
Yakima,YAKIMA  0114,U S Senate,,R,Slade Gorton,298,142,156,,,,,
Yakima,YAKIMA  0116,U S Senate,,R,Slade Gorton,78,22,56,,,,,
Yakima,YAKIMA  0118,U S Senate,,R,Slade Gorton,95,33,62,,,,,
Yakima,YAKIMA  0120,U S Senate,,R,Slade Gorton,49,15,34,,,,,
Yakima,YAKIMA  0123,U S Senate,,R,Slade Gorton,111,52,59,,,,,
Yakima,YAKIMA  0126,U S Senate,,R,Slade Gorton,171,56,115,,,,,
Yakima,YAKIMA  0127,U S Senate,,R,Slade Gorton,226,115,111,,,,,
Yakima,YAKIMA  0129,U S Senate,,R,Slade Gorton,219,113,106,,,,,
Yakima,YAKIMA  0131,U S Senate,,R,Slade Gorton,289,142,147,,,,,
Yakima,YAKIMA  0133,U S Senate,,R,Slade Gorton,343,136,207,,,,,
Yakima,YAKIMA  0134,U S Senate,,R,Slade Gorton,209,99,110,,,,,
Yakima,YAKIMA  0136,U S Senate,,R,Slade Gorton,352,132,220,,,,,
Yakima,YAKIMA  0138,U S Senate,,R,Slade Gorton,286,120,166,,,,,
Yakima,YAKIMA  0140,U S Senate,,R,Slade Gorton,113,40,73,,,,,
Yakima,YAKIMA  0142,U S Senate,,R,Slade Gorton,314,67,247,,,,,
Yakima,YAKIMA  0143,U S Senate,,R,Slade Gorton,125,56,69,,,,,
Yakima,YAKIMA  0145,U S Senate,,R,Slade Gorton,141,65,76,,,,,
Yakima,YAKIMA  0146,U S Senate,,R,Slade Gorton,314,95,219,,,,,
Yakima,YAKIMA  0149,U S Senate,,R,Slade Gorton,334,140,194,,,,,
Yakima,YAKIMA  0151,U S Senate,,R,Slade Gorton,254,73,181,,,,,
Yakima,YAKIMA  0153,U S Senate,,R,Slade Gorton,331,110,221,,,,,
Yakima,YAKIMA  0154,U S Senate,,R,Slade Gorton,193,77,116,,,,,
Yakima,YAKIMA  0155,U S Senate,,R,Slade Gorton,350,134,216,,,,,
Yakima,YAKIMA  0156,U S Senate,,R,Slade Gorton,214,90,124,,,,,
Yakima,YAKIMA  0161,U S Senate,,R,Slade Gorton,221,105,116,,,,,
Yakima,YAKIMA  0162,U S Senate,,R,Slade Gorton,307,109,198,,,,,
Yakima,YAKIMA  0163,U S Senate,,R,Slade Gorton,315,112,203,,,,,
Yakima,YAKIMA  0164,U S Senate,,R,Slade Gorton,12,7,5,,,,,
Yakima,YAKIMA  0165,U S Senate,,R,Slade Gorton,10,7,3,,,,,
Yakima,YAKIMA  0167,U S Senate,,R,Slade Gorton,213,105,108,,,,,
Yakima,YAKIMA  0169,U S Senate,,R,Slade Gorton,461,173,288,,,,,
Yakima,YAKIMA  0170,U S Senate,,R,Slade Gorton,249,96,153,,,,,
Yakima,YAKIMA  0172,U S Senate,,R,Slade Gorton,417,136,281,,,,,
Yakima,YAKIMA  0174,U S Senate,,R,Slade Gorton,485,151,334,,,,,
Yakima,YAKIMA  0175,U S Senate,,R,Slade Gorton,522,184,338,,,,,
Yakima,YAKIMA  0176,U S Senate,,R,Slade Gorton,251,88,163,,,,,
Yakima,YAKIMA  0179,U S Senate,,R,Slade Gorton,418,126,292,,,,,
Yakima,YAKIMA  0180,U S Senate,,R,Slade Gorton,325,130,195,,,,,
Yakima,YAKIMA  0183,U S Senate,,R,Slade Gorton,430,99,331,,,,,
Yakima,YAKIMA  0184,U S Senate,,R,Slade Gorton,328,116,212,,,,,
Yakima,YAKIMA  0185,U S Senate,,R,Slade Gorton,414,149,265,,,,,
Yakima,YAKIMA  0186,U S Senate,,R,Slade Gorton,180,61,119,,,,,
Yakima,YAKIMA  0190,U S Senate,,R,Slade Gorton,202,72,130,,,,,
Yakima,GRANDVIEW  0301,U S Senate,,R,Slade Gorton,56,44,12,,,,,
Yakima,GRANDVIEW  0302,U S Senate,,R,Slade Gorton,248,103,145,,,,,
Yakima,GRANDVIEW  0303,U S Senate,,R,Slade Gorton,293,136,157,,,,,
Yakima,GRANDVIEW  0306,U S Senate,,R,Slade Gorton,332,131,201,,,,,
Yakima,GRANGER 0501,U S Senate,,R,Slade Gorton,126,74,52,,,,,
Yakima,HARRAH  0701,U S Senate,,R,Slade Gorton,67,55,12,,,,,
Yakima,MABTON  0901,U S Senate,,R,Slade Gorton,75,42,33,,,,,
Yakima,MOXEE 1101,U S Senate,,R,Slade Gorton,194,106,88,,,,,
Yakima,NACHES  1301,U S Senate,,R,Slade Gorton,165,69,96,,,,,
Yakima,SELAH  1501,U S Senate,,R,Slade Gorton,258,134,124,,,,,
Yakima,SELAH  1502,U S Senate,,R,Slade Gorton,358,171,187,,,,,
Yakima,SELAH  1503,U S Senate,,R,Slade Gorton,340,168,172,,,,,
Yakima,SELAH  1504,U S Senate,,R,Slade Gorton,356,180,176,,,,,
Yakima,SUNNYSIDE  1701,U S Senate,,R,Slade Gorton,202,93,109,,,,,
Yakima,SUNNYSIDE  1702,U S Senate,,R,Slade Gorton,274,105,169,,,,,
Yakima,SUNNYSIDE  1703,U S Senate,,R,Slade Gorton,385,163,222,,,,,
Yakima,SUNNYSIDE  1706,U S Senate,,R,Slade Gorton,180,69,111,,,,,
Yakima,SUNNYSIDE  1708,U S Senate,,R,Slade Gorton,146,73,73,,,,,
Yakima,TIETON  1901,U S Senate,,R,Slade Gorton,126,60,66,,,,,
Yakima,TOPPENISH  2101,U S Senate,,R,Slade Gorton,186,82,104,,,,,
Yakima,TOPPENISH  2103,U S Senate,,R,Slade Gorton,190,67,123,,,,,
Yakima,TOPPENISH  2107,U S Senate,,R,Slade Gorton,235,87,148,,,,,
Yakima,UNION  GAP  2301,U S Senate,,R,Slade Gorton,177,101,76,,,,,
Yakima,UNION GAP  2303,U S Senate,,R,Slade Gorton,178,76,102,,,,,
Yakima,UNION GAP  2304,U S Senate,,R,Slade Gorton,73,47,26,,,,,
Yakima,UNION  GAP  2305,U S Senate,,R,Slade Gorton,105,50,55,,,,,
Yakima,UNION  GAP  2306,U S Senate,,R,Slade Gorton,230,111,119,,,,,
Yakima,WAPATO  2501,U S Senate,,R,Slade Gorton,158,70,88,,,,,
Yakima,WAPATO  2503,U S Senate,,R,Slade Gorton,68,32,36,,,,,
Yakima,ZILLAH 2701,U S Senate,,R,Slade Gorton,428,204,224,,,,,
Yakima,ZILLAH 2702,U S Senate,,R,Slade Gorton,163,83,80,,,,,
Yakima,ALFALFA  3002,U S Senate,,R,Slade Gorton,90,71,19,,,,,
Yakima,APPLE  VALLEY  3003,U S Senate,,R,Slade Gorton,485,204,281,,,,,
Yakima,BELMA  3101,U S Senate,,R,Slade Gorton,276,83,193,,,,,
Yakima,BRADSHAW  3102,U S Senate,,R,Slade Gorton,312,125,187,,,,,
Yakima,BUENA  3104,U S Senate,,R,Slade Gorton,253,78,175,,,,,
Yakima,BYRON  3105,U S Senate,,R,Slade Gorton,38,23,15,,,,,
Yakima,BUTTERFIELD  3106,U S Senate,,R,Slade Gorton,354,158,196,,,,,
Yakima,CHINOOK  3203,U S Senate,,R,Slade Gorton,235,102,133,,,,,
Yakima,CLIFFDELL  3204,U S Senate,,R,Slade Gorton,64,53,11,,,,,
Yakima,COTTONWOOD  3205,U S Senate,,R,Slade Gorton,264,102,162,,,,,
Yakima,COUNTRY  CLUB  3206,U S Senate,,R,Slade Gorton,438,154,284,,,,,
Yakima,COWICHE  CANYON  3208,U S Senate,,R,Slade Gorton,55,42,13,,,,,
Yakima,CRESCENT  3209,U S Senate,,R,Slade Gorton,4,4,,,,,,
Yakima,E  AHTANUM  3301,U S Senate,,R,Slade Gorton,379,136,243,,,,,
Yakima,E  GRANGER  3303,U S Senate,,R,Slade Gorton,167,89,78,,,,,
Yakima,E  MOXEE  3304,U S Senate,,R,Slade Gorton,346,134,212,,,,,
Yakima,E  NACHES  3305,U S Senate,,R,Slade Gorton,409,184,225,,,,,
Yakima,E  SELAH  3306,U S Senate,,R,Slade Gorton,181,120,61,,,,,
Yakima,E  TIETON  3308,U S Senate,,R,Slade Gorton,332,134,198,,,,,
Yakima,E  TOPPENISH  3309,U S Senate,,R,Slade Gorton,26,21,5,,,,,
Yakima,E  WAPATO  3310,U S Senate,,R,Slade Gorton,72,26,46,,,,,
Yakima,E  ZILLAH  3311,U S Senate,,R,Slade Gorton,434,208,226,,,,,
Yakima,ENGLEWOOD  3312,U S Senate,,R,Slade Gorton,446,149,297,,,,,
Yakima,ESCHBACH  3313,U S Senate,,R,Slade Gorton,325,138,187,,,,,
Yakima,FULLBRIGHT  3503,U S Senate,,R,Slade Gorton,27,23,4,,,,,
Yakima,FIRING  CENTER  3504,U S Senate,,R,Slade Gorton,15,8,7,,,,,
Yakima,GLADE  3601,U S Senate,,R,Slade Gorton,33,28,5,,,,,
Yakima,GLEED  3602,U S Senate,,R,Slade Gorton,153,71,82,,,,,
Yakima,GROMORE  3605,U S Senate,,R,Slade Gorton,570,261,309,,,,,
Yakima,HARRAH  RURAL  3701,U S Senate,,R,Slade Gorton,291,117,174,,,,,
Yakima,HARWOOD  3702,U S Senate,,R,Slade Gorton,577,204,373,,,,,
Yakima,LIBERTY  3902,U S Senate,,R,Slade Gorton,200,99,101,,,,,
Yakima,LOWER WENAS  3903,U S Senate,,R,Slade Gorton,593,292,301,,,,,
Yakima,LOWER  NACHES  3904,U S Senate,,R,Slade Gorton,20,16,4,,,,,
Yakima,MCKINLEY  4001,U S Senate,,R,Slade Gorton,171,53,118,,,,,
Yakima,MABTON  RURAL  4002,U S Senate,,R,Slade Gorton,119,66,53,,,,,
Yakima,MOXEE  RURAL  4003,U S Senate,,R,Slade Gorton,241,89,152,,,,,
Yakima,NACHES  HTS  4101,U S Senate,,R,Slade Gorton,155,68,87,,,,,
Yakima,NILE  4102,U S Senate,,R,Slade Gorton,344,136,208,,,,,
Yakima,N  COWICHE  4104,U S Senate,,R,Slade Gorton,283,116,167,,,,,
Yakima,N  GRANDVIEW  4105,U S Senate,,R,Slade Gorton,164,60,104,,,,,
Yakima,N  HOLLAND  4106,U S Senate,,R,Slade Gorton,386,159,227,,,,,
Yakima,N  SELAH  HGTS  4108,U S Senate,,R,Slade Gorton,455,193,262,,,,,
Yakima,N  SUNNYSIDE  4109,U S Senate,,R,Slade Gorton,159,77,82,,,,,
Yakima,N  TOPPENISH  4110,U S Senate,,R,Slade Gorton,107,29,78,,,,,
Yakima,N  GLEED  4111,U S Senate,,R,Slade Gorton,301,140,161,,,,,
Yakima,N  SELAH  4112,U S Senate,,R,Slade Gorton,377,163,214,,,,,
Yakima,N  TAMPICO  4114,U S Senate,,R,Slade Gorton,49,32,17,,,,,
Yakima,N  WENAS  4115,U S Senate,,R,Slade Gorton,128,80,48,,,,,
Yakima,ORCHARD  4302,U S Senate,,R,Slade Gorton,74,54,20,,,,,
Yakima,OUTLOOK  4303,U S Senate,,R,Slade Gorton,172,71,101,,,,,
Yakima,PARKER  HGTS  4401,U S Senate,,R,Slade Gorton,253,105,148,,,,,
Yakima,POMONA  4402,U S Senate,,R,Slade Gorton,290,122,168,,,,,
Yakima,REST  HAVEN  4501,U S Senate,,R,Slade Gorton,111,42,69,,,,,
Yakima,ROZA  4502,U S Senate,,R,Slade Gorton,265,114,151,,,,,
Yakima,RIMROCK  4503,U S Senate,,R,Slade Gorton,64,47,17,,,,,
Yakima,ROZA HILL  4504,U S Senate,,R,Slade Gorton,226,91,135,,,,,
Yakima,SCENIC  4601,U S Senate,,R,Slade Gorton,156,48,108,,,,,
Yakima,SELAH  CENTRAL  4602,U S Senate,,R,Slade Gorton,241,104,137,,,,,
Yakima,SELAH  EXTENSION  4603,U S Senate,,R,Slade Gorton,450,187,263,,,,,
Yakima,SELAH  RURAL  4604,U S Senate,,R,Slade Gorton,157,71,86,,,,,
Yakima,SHELLER  4605,U S Senate,,R,Slade Gorton,232,98,134,,,,,
Yakima,SLAVIN  4606,U S Senate,,R,Slade Gorton,216,69,147,,,,,
Yakima,S  AIRPORT  4607,U S Senate,,R,Slade Gorton,25,17,8,,,,,
Yakima,S  COWICHE  4609,U S Senate,,R,Slade Gorton,170,61,109,,,,,
Yakima,S  GRANDVIEW  4610,U S Senate,,R,Slade Gorton,285,125,160,,,,,
Yakima,S  HOLLAND  4611,U S Senate,,R,Slade Gorton,127,52,75,,,,,
Yakima,S  NOB  HILL  4613,U S Senate,,R,Slade Gorton,313,117,196,,,,,
Yakima,S  SUNNYSIDE  4615,U S Senate,,R,Slade Gorton,133,59,74,,,,,
Yakima,S  TOPPENISH  4616,U S Senate,,R,Slade Gorton,165,72,93,,,,,
Yakima,SUNNYVALLEY  4618,U S Senate,,R,Slade Gorton,210,103,107,,,,,
Yakima,SUNTIDES  4621,U S Senate,,R,Slade Gorton,414,166,248,,,,,
Yakima,S  ZILLAH  4622,U S Senate,,R,Slade Gorton,209,101,108,,,,,
Yakima,S  AHTANUM  4623,U S Senate,,R,Slade Gorton,310,152,158,,,,,
Yakima,S  HILLS  4624,U S Senate,,R,Slade Gorton,135,103,32,,,,,
Yakima,S  WENAS  4625,U S Senate,,R,Slade Gorton,5,4,1,,,,,
Yakima,SUMMITVIEW  4626,U S Senate,,R,Slade Gorton,11,8,3,,,,,
Yakima,S  NACHES  HGHTS  4627,U S Senate,,R,Slade Gorton,141,100,41,,,,,
Yakima,S  OUTLOOK 4628,U S Senate,,R,Slade Gorton,100,79,21,,,,,
Yakima,TAMPICO 4801,U S Senate,,R,Slade Gorton,270,135,135,,,,,
Yakima,TERRACE  HGTS  4802,U S Senate,,R,Slade Gorton,510,177,333,,,,,
Yakima,WANETA  5001,U S Senate,,R,Slade Gorton,87,70,17,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,U S Senate,,R,Slade Gorton,158,62,96,,,,,
Yakima,W  AHTANUM  5003,U S Senate,,R,Slade Gorton,476,202,274,,,,,
Yakima,W  NOB  HILL  5006,U S Senate,,R,Slade Gorton,32,17,15,,,,,
Yakima,W  PARKER  5007,U S Senate,,R,Slade Gorton,11,7,4,,,,,
Yakima,W  WAPATO  5009,U S Senate,,R,Slade Gorton,221,84,137,,,,,
Yakima,WESTVIEW  5010,U S Senate,,R,Slade Gorton,381,165,216,,,,,
Yakima,WESTWOOD  5011,U S Senate,,R,Slade Gorton,445,221,224,,,,,
Yakima,WHITE  SWAN  5012,U S Senate,,R,Slade Gorton,203,83,120,,,,,
Yakima,WIDE  HOLLOW  5013,U S Senate,,R,Slade Gorton,328,140,188,,,,,
Yakima,WILEY  CITY  5014,U S Senate,,R,Slade Gorton,296,122,174,,,,,
Yakima,W  SELAH  5016,U S Senate,,R,Slade Gorton,239,86,153,,,,,
Yakima,W MOXEE  5017,U S Senate,,R,Slade Gorton,227,83,144,,,,,
Yakima,WEST  VALLEY  5018,U S Senate,,R,Slade Gorton,362,157,205,,,,,
Yakima,W  WASHINGTON  5020,U S Senate,,R,Slade Gorton,438,160,278,,,,,
Yakima,YAKIMA  RIDGE  5101,U S Senate,,R,Slade Gorton,49,37,12,,,,,
Yakima,ZIER  5201,U S Senate,,R,Slade Gorton,282,121,161,,,,,
YAKIMA WA,YAKIMA WA,U S Senate,,R,Slade Gorton,40807,17204,23603,,,,,
Yakima,YAKIMA  0101,U S Senate,,L ,Jeff Jared,16,8,8,,,,,
Yakima,YAKIMA  0104,U S Senate,,L ,Jeff Jared,12,6,6,,,,,
Yakima,YAKIMA  0105,U S Senate,,L ,Jeff Jared,5,3,2,,,,,
Yakima,YAKIMA  0109,U S Senate,,L ,Jeff Jared,3,1,2,,,,,
Yakima,YAKIMA  0110,U S Senate,,L ,Jeff Jared,11,7,4,,,,,
Yakima,YAKIMA  0111,U S Senate,,L ,Jeff Jared,11,9,2,,,,,
Yakima,YAKIMA  0114,U S Senate,,L ,Jeff Jared,7,3,4,,,,,
Yakima,YAKIMA  0116,U S Senate,,L ,Jeff Jared,4,0,4,,,,,
Yakima,YAKIMA  0118,U S Senate,,L ,Jeff Jared,5,2,3,,,,,
Yakima,YAKIMA  0120,U S Senate,,L ,Jeff Jared,4,2,2,,,,,
Yakima,YAKIMA  0123,U S Senate,,L ,Jeff Jared,22,9,13,,,,,
Yakima,YAKIMA  0126,U S Senate,,L ,Jeff Jared,35,10,25,,,,,
Yakima,YAKIMA  0127,U S Senate,,L ,Jeff Jared,15,14,1,,,,,
Yakima,YAKIMA  0129,U S Senate,,L ,Jeff Jared,12,8,4,,,,,
Yakima,YAKIMA  0131,U S Senate,,L ,Jeff Jared,18,9,9,,,,,
Yakima,YAKIMA  0133,U S Senate,,L ,Jeff Jared,9,4,5,,,,,
Yakima,YAKIMA  0134,U S Senate,,L ,Jeff Jared,11,5,6,,,,,
Yakima,YAKIMA  0136,U S Senate,,L ,Jeff Jared,12,4,8,,,,,
Yakima,YAKIMA  0138,U S Senate,,L ,Jeff Jared,10,3,7,,,,,
Yakima,YAKIMA  0140,U S Senate,,L ,Jeff Jared,11,2,9,,,,,
Yakima,YAKIMA  0142,U S Senate,,L ,Jeff Jared,11,5,6,,,,,
Yakima,YAKIMA  0143,U S Senate,,L ,Jeff Jared,18,6,12,,,,,
Yakima,YAKIMA  0145,U S Senate,,L ,Jeff Jared,7,3,4,,,,,
Yakima,YAKIMA  0146,U S Senate,,L ,Jeff Jared,10,5,5,,,,,
