Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
JUTLAND,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,11,8,9,Total,NP,Times Under Voted,0
JUTLAND,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,11,8,9,Total,<NP>,No,0
JUTLAND,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,11,8,9,Total,<NP>,Yes,0
JUTLAND,Highline School District No. 401 Highline School District No. 401 Proposition No. 1,11,8,9,Total,NP,Times Over Voted,0
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Registered Voters,655
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Counted,245
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Under Voted,3
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,<NP>,Approved,170
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,<NP>,Rejected,72
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Over Voted,0
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Registered Voters,655
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Counted,245
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Under Voted,6
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,<NP>,Yes,168
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,<NP>,No,71
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Over Voted,0
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Registered Voters,655
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Counted,245
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Under Voted,3
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,<NP>,Yes,167
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,<NP>,No,75
KMR 46-0572,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Over Voted,0
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Registered Voters,768
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Counted,231
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Under Voted,0
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,<NP>,Approved,160
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,<NP>,Rejected,71
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,46,1,1,Total,NP,Times Over Voted,0
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Registered Voters,768
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Counted,231
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Under Voted,8
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,<NP>,Yes,154
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,<NP>,No,69
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,46,1,1,Total,NP,Times Over Voted,0
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Registered Voters,768
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Counted,231
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Under Voted,2
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,<NP>,Yes,155
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,<NP>,No,74
KMR 46-0573,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,46,1,1,Total,NP,Times Over Voted,0
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,456
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,78
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,No,40
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,Yes,38
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Registered Voters,456
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Counted,78
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Under Voted,4
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,Yes,37
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,No,37
KEN 33-0575,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,441
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,85
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,No,39
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,Yes,46
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Registered Voters,441
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Counted,85
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Under Voted,5
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,Yes,42
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,No,38
KEN 33-0576,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,592
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,125
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,3
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,No,33
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,Yes,89
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Registered Voters,592
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Counted,125
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Under Voted,11
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,Yes,85
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,No,29
KEN 33-0577,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,575
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,109
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,1
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,No,36
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,Yes,72
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Registered Voters,575
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Counted,109
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Under Voted,8
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,Yes,67
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,No,34
KEN 33-0578,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,810
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,174
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,1
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,No,50
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,Yes,121
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,2
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Registered Voters,810
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Counted,174
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Under Voted,16
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,Yes,110
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,No,45
KEN 33-0581,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Over Voted,3
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,566
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,123
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,4
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,No,56
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,Yes,63
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Registered Voters,566
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Counted,123
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Under Voted,13
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,Yes,64
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,No,46
KEN 33-0582,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,426
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,130
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,3
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,No,63
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,Yes,64
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Registered Voters,426
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Counted,130
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Under Voted,9
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,Yes,63
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,No,58
KEN 33-0583,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Over Voted,0
KEN 33-0585,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,NP,Registered Voters,5
KEN 33-0585,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,NP,Times Counted,0
KEN 33-0585,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
KEN 33-0585,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,<NP>,Yes,0
KEN 33-0585,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,<NP>,No,0
KEN 33-0585,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
